Źródło danych;Czas;Wartość
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 18:21:29,095001";"47,2103729248047"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 18:37:39,149002";"47,2023468017578"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 18:43:44,136002";"47,1247978210449"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 18:55:04,125";"46,9047470092773"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 19:36:44,228012";"47,2668724060059"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 20:27:54,241012";"46,8054046630859"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 20:41:59,169006";"46,7071762084961"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 21:26:49,157013";"46,9377746582031"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 22:20:54,118011";"46,7429809570313"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 22:45:29,160003";"46,6688003540039"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 23:06:54,10701";"46,5354423522949"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 23:50:54,111007";"46,8694496154785"
\\PIAF\PKN Orlen\PI Vision\PKN Orlen\ZAKŁAD PRODUKCYJNY PŁOCK\RAFINERIA\PR03 BLOK PRZEROBU ROPY\DRW-IV|DR4.FC43354_OP.PV;"2026-07-12 23:57:34,098007";"46,745288848877"
